quote_date,success,message,kappa,theta,sigma,rho,v0,rmse_price,mae_price,n_points
2017-04-25,True,`ftol` termination condition is satisfied.,2.3436389791711743,0.03881735024656808,0.7197862982309559,-0.7359076102925225,0.006256662570120358,0.6246564678627569,0.4678766319950386,59
2017-04-26,True,`ftol` termination condition is satisfied.,2.547128077233924,0.03771380846973361,0.7477148037068868,-0.7407724307962343,0.006580941912767335,0.6224153122378715,0.4675917506452317,59
2017-04-27,True,`ftol` termination condition is satisfied.,2.560275952696949,0.037807643533852124,0.7407338325365176,-0.7390293601452381,0.006245782995376542,0.6217183988952475,0.48073498599211045,59
2017-04-28,True,`ftol` termination condition is satisfied.,3.309430984733807,0.03486150680368752,0.8402651642019763,-0.7449264180210267,0.005590326128742373,0.5433950430272567,0.40354235442637626,59
2017-05-01,True,`ftol` termination condition is satisfied.,2.6086943804382265,0.03675687894493632,0.7300968255091078,-0.7420445600475011,0.005652580323370636,0.5582122893230916,0.4146473114677406,59
2017-05-02,True,`xtol` termination condition is satisfied.,2.4869235150861178,0.037894856804703135,0.7302653408087992,-0.7441699664743366,0.006367039332018229,0.5392197831378415,0.4042956756661684,59
2017-05-03,True,`ftol` termination condition is satisfied.,2.729640364326571,0.037152595048388644,0.7709066407295406,-0.7422797451562873,0.006877510716003377,0.5607065530191176,0.41778262521867915,59
2017-05-04,True,`ftol` termination condition is satisfied.,2.54140299472477,0.03765206894078486,0.7283636712610269,-0.7463653212678651,0.0064996160654745465,0.5569929095249597,0.43036565756145645,59
2017-05-05,True,`ftol` termination condition is satisfied.,2.368197945331494,0.03910147816107638,0.7255514199051939,-0.7399489683179807,0.006373578851014612,0.6841306798658265,0.5284253346289174,59
2017-05-08,True,`ftol` termination condition is satisfied.,2.3909091910457656,0.03954631473658205,0.7289485646119095,-0.7406154261926305,0.0055896144670748195,0.6121926216432619,0.437322622772863,59
2017-05-09,True,`ftol` termination condition is satisfied.,2.596795595298717,0.03867157298082222,0.7655691649355788,-0.7424563397576608,0.0056840773184414295,0.5437296562550354,0.39696714698677843,59
2017-05-10,True,`ftol` termination condition is satisfied.,2.793216704620056,0.03829515367754843,0.8072408316061268,-0.7430428976889873,0.006021056417324299,0.5952037967676806,0.4210208475724984,59
2017-05-11,True,`ftol` termination condition is satisfied.,2.730734550328342,0.03897320884048011,0.7901808811523072,-0.7528006379850384,0.006561076243126917,0.5568896723499013,0.39080843055003944,59
2017-05-12,True,`ftol` termination condition is satisfied.,2.756589921869681,0.03964242934725475,0.7854923336396618,-0.7583637574304213,0.005867110645109903,0.5201958838699701,0.3774147132430252,59
2017-05-15,True,`ftol` termination condition is satisfied.,2.8298502906883414,0.0396462668786123,0.8036131602922671,-0.7577459341616412,0.004734303049473659,0.5660196131172781,0.4010207286690971,59
